qoq_date,pt_date,pd_segment,tenor,odr_loan,odr_client,odr_balance,zs_odr_balance,zs_odr_loan,zs_odr_client
9/30/2021,6/30/2021,Digital_SPL,3,0.0,0.0,0.0,-1.6807974920244957,-1.7023501798609308,-1.7353727766051104
10/31/2021,7/31/2021,Digital_SPL,3,0.000537282,0.000504824,0.000597455,-1.656382901546195,-1.6800181550176385,-1.7129295386455359
11/30/2021,8/31/2021,Digital_SPL,3,0.002603307,0.003096434,0.002668354,-1.5717570284563012,-1.594144216142219,-1.5977129088331403
12/31/2021,9/30/2021,Digital_SPL,3,0.006725612,0.008009271,0.007408477,-1.3780551398424732,-1.422801387475656,-1.3793002148098734
1/31/2022,10/31/2021,Digital_SPL,3,0.012423585,0.013966593,0.014009347,-1.1083150960726473,-1.1859662160155862,-1.1144522772161616
2/28/2022,11/30/2021,Digital_SPL,3,0.021123427,0.019746591,0.02123264,-0.8131401615591246,-0.824358926590818,-0.8574877301267514
3/31/2022,12/31/2021,Digital_SPL,3,0.026198199,0.024671905,0.025992965,-0.618612732014444,-0.6134269869798791,-0.6385203392586005
4/30/2022,1/31/2022,Digital_SPL,3,0.033646781,0.032144288,0.034396293,-0.275216473258825,-0.30382808310574894,-0.3063165022895207
5/31/2022,2/28/2022,Digital_SPL,3,0.043187268,0.040131582,0.044556178,0.13996028747065412,0.092720456955351,0.04877901594075594
6/30/2022,3/31/2022,Digital_SPL,3,0.047407157,0.044242628,0.042805014,0.06840016675805971,0.2681193461493611,0.23154604690750213
7/31/2022,4/30/2022,Digital_SPL,3,0.04641423,0.046791897,0.040470887,-0.026982338751719095,0.22684852294743788,0.34488029961729083
8/31/2022,5/31/2022,Digital_SPL,3,0.051699538,0.052240452,0.048112736,0.2852966008035821,0.4465313516304236,0.5871097031338216
9/30/2022,6/30/2022,Digital_SPL,3,0.05781504,0.057361294,0.056887741,0.6438811862870774,0.7007210371088205,0.8147697897370401
10/31/2022,7/31/2022,Digital_SPL,3,0.061276372,0.059986916,0.059078412,0.733401460345692,0.8445906478809718,0.9314985097224088
11/30/2022,8/31/2022,Digital_SPL,3,0.063773775,0.06352727,0.062756646,0.8837099803067974,0.9483947318437937,1.0888939728603164
12/31/2022,9/30/2022,Digital_SPL,3,0.069277995,0.067607173,0.073425071,1.3196678807737212,1.1771765964566907,1.270276462363553
1/31/2023,10/31/2022,Digital_SPL,3,0.0578705,0.053625948,0.064337024,0.9482910477862163,0.7030262215330316,0.6487054601105869
2/28/2023,11/30/2022,Digital_SPL,3,0.064023832,0.05766865,0.068569075,1.1212309211629274,0.9587883038157547,0.8284340843155525
3/31/2023,12/31/2022,Digital_SPL,3,0.065303596,0.05805728,0.064329005,0.9479633568286617,1.0119814527422986,0.8457116217706446
4/30/2023,1/31/2023,Digital_SPL,3,0.065374236,0.058252558,0.066813692,1.0494983938971567,1.014917590999173,0.8543932031183417
5/31/2023,2/28/2023,Digital_SPL,3,0.06340527,0.058088377,0.065307725,0.9879580811056744,0.9330778911253674,0.8470941181868784
